timestamp,pose 00,pose 01,pose 02,pose 03,pose 10,pose 11,pose 12,pose 13,pose 20,pose 21,pose 22,pose 23,pose 30,pose 31,pose 32,pose 33
8164936990447,-0.1207428,-0.93624705,0.32994312,0.0,-0.98528355,0.15353805,0.075114325,0.0,-0.12098437,-0.31601804,-0.9410075,0.0,-0.06086128,0.028799683,-0.048165902,1.0
8164938990490,0.052867234,-0.931207,0.3606362,0.0,-0.987879,0.004010856,0.15517369,0.0,-0.14594528,-0.36446854,-0.9197078,0.0,-0.08645345,0.016703712,-0.04730231,1.0
8164940990530,0.099437356,-0.9232796,0.37103486,0.0,-0.9763352,-0.018563628,0.21546406,0.0,-0.1920458,-0.38367963,-0.90327644,0.0,-0.10402845,0.013129264,-0.04831395,1.0
8164942990571,0.0956884,-0.92115694,0.37724474,0.0,-0.9777618,-0.015929699,0.20911229,0.0,-0.1866158,-0.3888651,-0.9021963,0.0,-0.10564764,0.014707066,-0.05265832,1.0
8164944990611,0.08156937,-0.9113916,0.40337542,0.0,-0.9824164,-0.0053263903,0.18662657,0.0,-0.16794136,-0.41150564,-0.8958006,0.0,-0.10548756,0.01180063,-0.07180355,1.0
8164946990652,0.08396399,-0.87239856,0.48152953,0.0,-0.9866075,-0.004966259,0.16303627,0.0,-0.13984118,-0.48876983,-0.8611319,0.0,-0.11141057,-0.0037537515,-0.13259453,1.0
8164948990693,0.06775206,-0.8366583,0.5435189,0.0,-0.9877643,0.020449698,0.15460858,0.0,-0.14046939,-0.5473435,-0.8250357,0.0,-0.10619193,-0.006496826,-0.22281241,1.0
8164950990733,-0.017027378,-0.826763,0.5622927,0.0,-0.983731,0.11444175,0.13847937,0.0,-0.17883942,-0.5507868,-0.815261,0.0,-0.07696407,0.012117773,-0.3003698,1.0
8164952990774,0.05987519,-0.8241937,0.56313396,0.0,-0.95260084,0.121393085,0.2789544,0.0,-0.29827303,-0.5531443,-0.7778592,0.0,-0.0781236,0.027962916,-0.33090973,1.0
8164954990815,0.16839993,-0.829044,0.53322375,0.0,-0.8990637,0.092601836,0.4279127,0.0,-0.40413594,-0.5514626,-0.72976923,0.0,-0.09879169,0.03070777,-0.3320942,1.0
8164956990855,0.24929392,-0.8266034,0.50455844,0.0,-0.84386075,0.07020342,0.5319496,0.0,-0.47513303,-0.5583889,-0.6800369,0.0,-0.13653824,0.023028046,-0.29871148,1.0
8164958990896,0.21674472,-0.85051423,0.47921517,0.0,-0.8590626,0.06700444,0.5074661,0.0,-0.46371666,-0.5216664,-0.71612215,0.0,-0.16222416,0.019687079,-0.25787067,1.0
8164960990938,0.15405965,-0.87035745,0.4677003,0.0,-0.88885754,0.08464038,0.45029795,0.0,-0.4315065,-0.4850917,-0.7605841,0.0,-0.17096828,0.022088643,-0.21986133,1.0
8164962990980,0.09009838,-0.8993867,0.42776832,0.0,-0.91340417,0.09657353,0.39543164,0.0,-0.39695707,-0.4263531,-0.81280255,0.0,-0.18551536,0.025416736,-0.17196849,1.0
8164964991020,0.08193779,-0.9075919,0.41178092,0.0,-0.9330302,0.07538509,0.35181263,0.0,-0.35034445,-0.41303077,-0.84063375,0.0,-0.18912591,0.025738042,-0.14269409,1.0
8164966991061,0.07749754,-0.9020168,0.42468762,0.0,-0.93648523,0.080277085,0.3413954,0.0,-0.34203708,-0.424171,-0.8385041,0.0,-0.20547757,0.029414628,-0.15492195,1.0
8164968991103,0.06961596,-0.8960485,0.43846413,0.0,-0.95548517,0.06643081,0.2874633,0.0,-0.28670862,-0.438958,-0.8515364,0.0,-0.2597363,0.016056102,-0.19062799,1.0
8164970991142,0.08782756,-0.8760182,0.47421318,0.0,-0.9620475,0.04887712,0.26846844,0.0,-0.2583614,-0.47979456,-0.83847845,0.0,-0.2816667,0.057820357,-0.20447665,1.0
8164972991183,0.06604886,-0.85874474,0.50812894,0.0,-0.9711659,0.06158358,0.23031344,0.0,-0.22907285,-0.50868946,-0.829916,0.0,-0.24985696,0.12940937,-0.21086,1.0
8164974991225,0.020192027,-0.8416796,0.5395994,0.0,-0.97451115,0.10404229,0.19875377,0.0,-0.22342812,-0.52985895,-0.81812525,0.0,-0.23555776,0.21021755,-0.1997633,1.0
8164976991265,0.015853584,-0.81217456,0.58319914,0.0,-0.97770846,0.10954183,0.17912808,0.0,-0.209368,-0.57303846,-0.79233325,0.0,-0.25328568,0.3094078,-0.15682411,1.0
8164978991306,0.020895123,-0.76408654,0.6447753,0.0,-0.99663943,0.035171926,0.073978096,0.0,-0.079203635,-0.6441542,-0.7607839,0.0,-0.29297876,0.33374244,-0.13612467,1.0
8164980991345,0.026701093,-0.76108253,0.64810514,0.0,-0.99724686,0.024586737,0.06995779,0.0,-0.0691784,-0.6481888,-0.7583306,0.0,-0.36255822,0.34555936,-0.109565765,1.0
8164982991388,0.063206434,-0.77345043,0.63069737,0.0,-0.99097854,0.026194215,0.1314354,0.0,-0.11817935,-0.63331515,-0.7648171,0.0,-0.44614288,0.35150626,-0.06555443,1.0
8164984991429,0.07672292,-0.79052144,0.6076092,0.0,-0.9874961,0.023923695,0.15581623,0.0,-0.13771223,-0.6119665,-0.7788013,0.0,-0.49266946,0.3652624,-0.031671718,1.0
8164986991469,-0.10219681,-0.7904879,0.6038911,0.0,-0.9870926,0.0053367615,-0.16006078,0.0,0.1233034,-0.61245424,-0.78083014,0.0,-0.45970285,0.36737952,-0.02765914,1.0
8164988991510,-0.3025142,-0.79186934,0.5304978,0.0,-0.86144394,-0.011051893,-0.5077323,0.0,0.40792066,-0.61059046,-0.6788075,0.0,-0.38926023,0.36771408,-0.018084794,1.0
8164990991552,-0.32783914,-0.7780411,0.53588575,0.0,-0.83950305,-0.02024579,-0.54297763,0.0,0.4333083,-0.62788707,-0.6465306,0.0,-0.35300696,0.36319125,-0.01334757,1.0
8164992991592,-0.33102894,-0.76255894,0.5558092,0.0,-0.8500116,-0.014800787,-0.52655613,0.0,0.40975648,-0.6467495,-0.64328456,0.0,-0.31737366,0.36093184,-0.013330158,1.0
8164994991635,-0.34914076,-0.7510399,0.5603926,0.0,-0.8449109,-0.0063170195,-0.5348698,0.0,0.40524852,-0.6602266,-0.6323564,0.0,-0.28356737,0.35889673,-0.019487608,1.0
8164996991676,-0.34298718,-0.75669885,0.55656695,0.0,-0.8506917,-0.001045227,-0.525664,0.0,0.39835104,-0.6537628,-0.64335895,0.0,-0.2594124,0.35979244,-0.026572032,1.0
8164998991717,-0.35472035,-0.7758852,0.52170473,0.0,-0.83264995,0.008339584,-0.553737,0.0,0.42528546,-0.63081914,-0.648999,0.0,-0.22223195,0.36433586,-0.031494293,1.0
8165000991758,-0.39157772,-0.7688901,0.5054455,0.0,-0.80007535,0.013198733,-0.5997545,0.0,0.45447397,-0.63924485,-0.6203383,0.0,-0.16917841,0.3634805,-0.031427942,1.0
8165002991800,-0.42273378,-0.7580018,0.49671853,0.0,-0.77285683,0.015298963,-0.6343959,0.0,0.473274,-0.65207297,-0.5922942,0.0,-0.11418134,0.35688353,-0.0315949,1.0
8165004991841,-0.4481963,-0.75251216,0.48254108,0.0,-0.74678737,0.018485904,-0.66480607,0.0,0.49135435,-0.65831906,-0.57025194,0.0,-0.06499018,0.3560111,-0.04352092,1.0
8165006991883,-0.45904493,-0.74742275,0.48024774,0.0,-0.73318726,0.013443232,-0.67989427,0.0,0.5017121,-0.6642131,-0.55417204,0.0,-0.012082532,0.3510588,-0.061797038,1.0
8165008991923,-0.45963585,-0.7300465,0.5057346,0.0,-0.73924685,-0.0010887384,-0.67343396,0.0,0.49218854,-0.6833969,-0.53918433,0.0,0.059447512,0.34288192,-0.08283061,1.0
8165010991964,-0.46624684,-0.7062636,0.53273404,0.0,-0.7466956,-0.008752227,-0.6651084,0.0,0.47440445,-0.70789486,-0.52328324,0.0,0.15077615,0.3391004,-0.10407585,1.0
8165012992005,-0.46021342,-0.69100505,0.55741906,0.0,-0.76320475,-0.012839675,-0.6460295,0.0,0.45356652,-0.7227361,-0.5214695,0.0,0.24464452,0.34475452,-0.11357543,1.0
8165014992047,-0.45404387,-0.66539747,0.59252816,0.0,-0.7993148,0.010400236,-0.60082215,0.0,0.39362335,-0.7464165,-0.5365839,0.0,0.3266545,0.34326163,-0.106303215,1.0
8165016992088,-0.38555598,-0.67803943,0.62578696,0.0,-0.8610015,0.020570695,-0.50818634,0.0,0.3316974,-0.73473775,-0.5917243,0.0,0.40117157,0.33807084,-0.051205456,1.0
8165018992131,-0.2446891,-0.68116105,0.69003415,0.0,-0.93926704,-0.0101008415,-0.34303892,0.0,0.24063459,-0.7320641,-0.6373205,0.0,0.4751983,0.33520803,0.039770424,1.0
8165020992171,-0.15463853,-0.70635533,0.6907598,0.0,-0.9774902,0.00781548,-0.21083605,0.0,0.14352655,-0.7078143,-0.691664,0.0,0.5266041,0.35085708,0.114956126,1.0
8165022992212,-0.11544371,-0.73041785,0.67317337,0.0,-0.9899347,0.028746545,-0.13857478,0.0,0.081866145,-0.6823953,-0.7263845,0.0,0.5492398,0.35261852,0.16416147,1.0
8165024992253,-0.11064851,-0.7279824,0.6766083,0.0,-0.99128866,0.03190112,-0.12778586,0.0,0.07144126,-0.6848534,-0.7251706,0.0,0.559517,0.35284,0.19049732,1.0
8165026992295,-0.118044734,-0.7288585,0.67441154,0.0,-0.990044,0.03394556,-0.13660482,0.0,0.076672226,-0.6838225,-0.72560906,0.0,0.5672109,0.35279372,0.20346588,1.0
8165028992336,-0.13351238,-0.7381618,0.66128016,0.0,-0.9858291,0.030539453,-0.16494888,0.0,0.10156387,-0.673932,-0.73177874,0.0,0.57691294,0.35354605,0.20530859,1.0
8165030992377,-0.19805586,-0.7605425,0.6183438,0.0,-0.96072483,0.025524437,-0.27632648,0.0,0.19437516,-0.6487863,-0.7357273,0.0,0.5982126,0.3591473,0.1882161,1.0
8165032992419,-0.28848577,-0.77999926,0.5553166,0.0,-0.8983989,0.019926846,-0.43872768,0.0,0.3311418,-0.6254627,-0.70649886,0.0,0.6161574,0.3655743,0.14686184,1.0
8165034992460,-0.35989404,-0.8091174,0.46454832,0.0,-0.80757076,0.020804882,-0.58940345,0.0,0.46723178,-0.58727854,-0.66090703,0.0,0.6125965,0.3755558,0.085617706,1.0
8165036992502,-0.41549873,-0.81685096,0.40014392,0.0,-0.7188377,0.025328636,-0.69471633,0.0,0.5573447,-0.5762924,-0.5977073,0.0,0.5808716,0.3928206,0.0057894588,1.0
8165038992550,-0.4829831,-0.7879382,0.38194335,0.0,-0.65827674,0.039098024,-0.75176,0.0,0.5774072,-0.6145117,-0.537565,0.0,0.5507747,0.3884511,-0.06705606,1.0
8165040992605,-0.50409794,-0.77117556,0.38881007,0.0,-0.6332858,0.023957253,-0.77354705,0.0,0.5872258,-0.63617146,-0.5004513,0.0,0.5330869,0.3794701,-0.11354533,1.0
8165042992660,-0.51483774,-0.7610988,0.39455158,0.0,-0.6246478,0.017822146,-0.7807033,0.0,0.5871605,-0.64839125,-0.48459423,0.0,0.5254447,0.37200373,-0.1327452,1.0
8165044992716,-0.52513146,-0.7616567,0.3796259,0.0,-0.60583,0.021296501,-0.795309,0.0,0.5976678,-0.64763063,-0.47261786,0.0,0.52326965,0.37112662,-0.1403403,1.0
8165046992771,-0.5491569,-0.7464907,0.37573802,0.0,-0.58595705,0.023352087,-0.81000584,0.0,0.5958873,-0.6649863,-0.4502356,0.0,0.5258358,0.3663624,-0.14455542,1.0
8165048992826,-0.58548486,-0.7371129,0.33744994,0.0,-0.52574146,0.028385699,-0.85017073,0.0,0.61709297,-0.6751734,-0.40415025,0.0,0.5373871,0.36479592,-0.14111337,1.0
8165050992882,-0.6173394,-0.7372239,0.27457702,0.0,-0.4334858,0.027516007,-0.9007401,0.0,0.656492,-0.67508775,-0.33656275,0.0,0.5509457,0.3644995,-0.13179094,1.0
8165052992936,-0.65230227,-0.74227107,0.15341315,0.0,-0.25210175,0.021589756,-0.9674599,0.0,0.71480525,-0.669752,-0.20121098,0.0,0.5717869,0.36485726,-0.107699014,1.0
8165054992992,-0.6663687,-0.74417436,0.04644212,0.0,-0.08570287,0.01457119,-0.99621403,0.0,0.74068034,-0.6678263,-0.07348752,0.0,0.5826566,0.36258745,-0.086147234,1.0
8165056993048,-0.65522623,-0.75351524,-0.053786814,0.0,0.07267758,0.007992685,-0.9973234,0.0,0.7519284,-0.65738165,0.04952675,0.0,0.58659196,0.36531067,-0.059148237,1.0
8165058993102,-0.5918541,-0.79012525,-0.15940848,0.0,0.25326145,0.005461335,-0.96738255,0.0,0.76522386,-0.61292124,0.19687581,0.0,0.58704513,0.3749755,-0.028264567,1.0
8165060993159,-0.48509502,-0.84564805,-0.22262648,0.0,0.4060942,0.0076173544,-0.91379964,0.0,0.77444863,-0.5336869,0.33971733,0.0,0.5854013,0.3896534,0.0007264018,1.0
8165062993214,-0.3453939,-0.91440463,-0.21110904,0.0,0.47796965,0.022185206,-0.878096,0.0,0.8076186,-0.40419278,0.4293952,0.0,0.580968,0.41226405,0.018407643,1.0
8165064993268,-0.14291859,-0.9815682,-0.12687582,0.0,0.51646817,0.03539121,-0.85557437,0.0,0.84429514,-0.18780515,0.5018911,0.0,0.5663719,0.44609737,0.026674569,1.0
8165066993323,0.07464945,-0.997156,-0.010362476,0.0,0.5450132,0.049498737,-0.8369651,0.0,0.8350977,0.05683133,0.54715824,0.0,0.5422628,0.47794083,0.025043264,1.0
8165068993379,0.23291433,-0.96829057,0.09035596,0.0,0.54956806,0.05439973,-0.83367586,0.0,0.80232525,0.24383172,0.54481214,0.0,0.52343196,0.49699193,0.017669529,1.0
8165070993435,0.26216048,-0.9583971,0.11290282,0.0,0.5631431,0.056925416,-0.82439643,0.0,0.78367203,0.27970463,0.5546382,0.0,0.5186074,0.4994705,0.01632543,1.0
8165072993490,0.24820411,-0.96185946,0.11498362,0.0,0.59001267,0.05596423,-0.8054522,0.0,0.7682967,0.2677584,0.58139974,0.0,0.522491,0.49718523,0.021213695,1.0
8165074993545,0.20600164,-0.9746475,0.087323755,0.0,0.6058028,0.056942165,-0.79357445,0.0,0.76848304,0.21637857,0.6021745,0.0,0.5310331,0.49201983,0.027391046,1.0
8165076993600,0.165847,-0.9852418,0.042348623,0.0,0.64083576,0.075033605,-0.7640023,0.0,0.74954945,0.153846,0.6438222,0.0,0.53435004,0.48570234,0.03391604,1.0
8165078993655,0.10478437,-0.99446005,-0.008345485,0.0,0.6718574,0.07697439,-0.73667,0.0,0.73323125,0.07158461,0.67620087,0.0,0.539162,0.47673106,0.037760004,1.0
8165080993711,0.034637153,-0.9972322,-0.06578988,0.0,0.7090317,0.070913434,-0.701602,0.0,0.70432544,-0.022345603,0.70952547,0.0,0.54506993,0.466078,0.04267083,1.0
8165082993767,-0.007016897,-0.99256974,-0.12147415,0.0,0.71419674,0.08005071,-0.6953523,0.0,0.69990975,-0.091635674,0.7083285,0.0,0.55212694,0.45921105,0.04377474,1.0
8165084993821,-0.08628321,-0.9763357,-0.19830275,0.0,0.73418194,0.07223582,-0.67509925,0.0,0.673448,-0.20384,0.71057516,0.0,0.5585314,0.44436616,0.049457997,1.0
8165086993878,-0.13443708,-0.9546846,-0.26552558,0.0,0.7581446,0.07344937,-0.64793664,0.0,0.63807786,-0.28841352,0.71391475,0.0,0.56203413,0.43253517,0.056767166,1.0
8165088993932,-0.14393961,-0.9412159,-0.3056047,0.0,0.79145944,0.075885534,-0.6064928,0.0,0.59403163,-0.32917196,0.7340111,0.0,0.5638065,0.42805907,0.067894936,1.0
8165090993989,-0.14739549,-0.93119985,-0.33337897,0.0,0.8045258,0.0831877,-0.58806306,0.0,0.57533723,-0.35488975,0.7369127,0.0,0.5663912,0.4275922,0.08614351,1.0
8165092994044,-0.1395247,-0.9259771,-0.35085505,0.0,0.82047,0.09027016,-0.56451786,0.0,0.55440235,-0.36663026,0.7471414,0.0,0.5712501,0.42034233,0.12430379,1.0
8165094994100,-0.15818858,-0.91784257,-0.36406198,0.0,0.8262715,0.07881719,-0.5577304,0.0,0.54060304,-0.3890407,0.74591935,0.0,0.57212913,0.42041487,0.1706758,1.0
8165096994156,-0.25835896,-0.9011742,-0.34804556,0.0,0.8030908,-0.000111460686,-0.5958565,0.0,0.53693175,-0.43345705,0.7237536,0.0,0.5815827,0.41179663,0.21301338,1.0
8165098994197,-0.3666408,-0.8668127,-0.33795094,0.0,0.7544608,-0.06446135,-0.6531724,0.0,0.5443933,-0.49445012,0.6776099,0.0,0.5869893,0.38762268,0.2381041,1.0
8165100994226,-0.35958004,-0.8654227,-0.34892014,0.0,0.7531481,-0.048418164,-0.65606654,0.0,0.5508809,-0.49869713,0.66920197,0.0,0.58580935,0.3907081,0.2603292,1.0
8165102994253,-0.33508658,-0.86843073,-0.36543834,0.0,0.77011645,-0.02899754,-0.63724405,0.0,0.5428055,-0.49496192,0.67850935,0.0,0.5859717,0.393906,0.2792155,1.0
8165104994283,-0.32348597,-0.86822516,-0.37622076,0.0,0.77790684,-0.017651677,-0.6281318,0.0,0.5387189,-0.49585646,0.68110824,0.0,0.5876018,0.39464894,0.2908055,1.0
8165106994310,-0.22429574,-0.9058442,-0.35935703,0.0,0.8000239,0.039405465,-0.59867245,0.0,0.5564647,-0.42177397,0.71585876,0.0,0.5783644,0.41382197,0.3085283,1.0
8165108994339,-0.17075133,-0.93212116,-0.31936562,0.0,0.79508567,0.061094224,-0.60341233,0.0,0.5819648,-0.35695633,0.73068404,0.0,0.57027096,0.4265073,0.33212888,1.0
8165110994369,-0.16225183,-0.91939515,-0.3583109,0.0,0.8308645,0.068589926,-0.5522314,0.0,0.5322954,-0.38730845,0.75276405,0.0,0.56133515,0.4184028,0.37186503,1.0
8165112994397,-0.11336899,-0.8970731,-0.42709172,0.0,0.90718263,0.08183831,-0.41270116,0.0,0.40517557,-0.4342377,0.80453116,0.0,0.5468278,0.41299695,0.42243388,1.0
8165114994425,-0.05105138,-0.87284726,-0.485316,0.0,0.9703378,0.071629286,-0.23089808,0.0,0.23630163,-0.4827081,0.84329975,0.0,0.5351158,0.4026241,0.47429565,1.0
8165116994453,0.0036942959,-0.85254896,-0.5226343,0.0,0.9968158,0.044769168,-0.06598376,0.0,0.079652324,-0.5207264,0.8499997,0.0,0.53133804,0.39362323,0.5249428,1.0
8165118994481,0.058094144,-0.8377865,-0.5428984,0.0,0.99802893,0.035812557,0.05153145,0.0,-0.023729831,-0.5448221,0.8382158,0.0,0.541671,0.39308816,0.58654845,1.0
8165120994509,0.1229468,-0.8189551,-0.5605321,0.0,0.9865958,0.039797127,0.15825444,0.0,-0.1072959,-0.57247555,0.812871,0.0,0.54834664,0.3900375,0.64092433,1.0
8165122994539,0.14741182,-0.79954207,-0.58223933,0.0,0.9781134,0.030443192,0.20583445,0.0,-0.14684792,-0.59983844,0.78653014,0.0,0.56139636,0.39067197,0.66218555,1.0
8165124994567,0.12322503,-0.7892842,-0.6015364,0.0,0.9806808,0.004054606,0.19557285,0.0,-0.15192361,-0.6140146,0.77453554,0.0,0.57882893,0.38298982,0.67169654,1.0
8165126994596,0.09205449,-0.78183746,-0.61664903,0.0,0.9856671,-0.016376019,0.16790496,0.0,-0.1413727,-0.62326705,0.76912415,0.0,0.5852375,0.37638378,0.654637,1.0
8165128994623,0.050852895,-0.7749768,-0.6299406,0.0,0.9912538,-0.037745953,0.12645695,0.0,-0.121778786,-0.63086164,0.766279,0.0,0.58620274,0.3681798,0.6139178,1.0
8165130994654,0.023978174,-0.77321285,-0.6336932,0.0,0.99688715,-0.029129744,0.07326427,0.0,-0.07510814,-0.63347733,0.77010727,0.0,0.58592975,0.3604334,0.5600216,1.0
8165132994681,0.008756578,-0.7748005,-0.63214517,0.0,0.9989422,-0.021760702,0.040508926,0.0,-0.045142323,-0.63183117,0.77379036,0.0,0.58725387,0.35800043,0.51000214,1.0
8165134994711,0.020454526,-0.77995926,-0.62549615,0.0,0.9987137,-0.013094544,0.048987478,0.0,-0.04639882,-0.62569344,0.77868795,0.0,0.59858304,0.3691203,0.46885803,1.0
8165136994740,0.040922523,-0.7874473,-0.6150222,0.0,0.99671644,-0.010871768,0.080239564,0.0,-0.06987074,-0.6162863,0.78441656,0.0,0.6344831,0.37615037,0.43083286,1.0
8165138994767,0.07709515,-0.80272406,-0.5913459,0.0,0.99137634,-0.0013183355,0.13103756,0.0,-0.10596678,-0.59634876,0.7957004,0.0,0.7057903,0.37991965,0.38779268,1.0
8165140994795,0.12213093,-0.82479995,-0.5520767,0.0,0.9791098,0.009014964,0.2031312,0.0,-0.16256574,-0.56535244,0.8086711,0.0,0.7970334,0.36856887,0.3431518,1.0
8165142994825,0.13743907,-0.85851973,-0.4940185,0.0,0.9693721,0.014094591,0.24519147,0.0,-0.20353879,-0.51258665,0.83416235,0.0,0.873034,0.37616554,0.3065916,1.0
8165144994854,0.16916108,-0.8243756,-0.5401754,0.0,0.9588829,0.010937691,0.28359118,0.0,-0.2278774,-0.5659375,0.7923299,0.0,0.9241554,0.3755145,0.2726192,1.0
8165146994882,0.17779595,-0.7988191,-0.574697,0.0,0.95827204,0.007704973,0.28575408,0.0,-0.22383776,-0.60152197,0.76685596,0.0,0.9565275,0.36820668,0.24714172,1.0
8165148994910,0.19330448,-0.8103819,-0.5530954,0.0,0.9470005,0.006695807,0.32116205,0.0,-0.2565605,-0.5858637,0.76872647,0.0,0.9647373,0.37537587,0.23799068,1.0
8165150994939,0.21479243,-0.81235325,-0.5421684,0.0,0.9335078,0.007577181,0.3584773,0.0,-0.28710198,-0.5831166,0.7599655,0.0,0.9629756,0.37850547,0.23476425,1.0
8165152994968,0.23888302,-0.8262284,-0.51017797,0.0,0.90913737,0.005700767,0.4164573,0.0,-0.34118044,-0.56330645,0.7525169,0.0,0.9560963,0.38441098,0.23258081,1.0
8165154994996,0.21668398,-0.89631903,-0.38685957,0.0,0.8691139,-0.0033669472,0.49460056,0.0,-0.44462237,-0.44339707,0.7782737,0.0,0.94572467,0.40813196,0.2273367,1.0
8165156995025,0.09096444,-0.98348534,-0.1564668,0.0,0.79391205,-0.023233294,0.6075884,0.0,-0.6011896,-0.17948976,0.77868766,0.0,0.93657434,0.45115042,0.20951807,1.0
8165158995058,0.009672344,-0.9994733,-0.030980378,0.0,0.74761957,-0.013346553,0.66399324,0.0,-0.6640569,-0.029583931,0.74709654,0.0,0.9377126,0.46511698,0.17449632,1.0
8165160995095,0.024653554,-0.9995419,-0.017550796,0.0,0.70220435,0.0048186183,0.71195906,0.0,-0.71154845,-0.02987653,0.7020016,0.0,0.9283354,0.45978415,0.15417409,1.0
8165162995133,0.0469324,-0.99842644,-0.030692667,0.0,0.68793046,0.010028124,0.7257073,0.0,-0.72425747,-0.055173635,0.6873186,0.0,0.9187208,0.4530395,0.15140772,1.0
8165164995172,0.09684938,-0.99369276,-0.056521356,0.0,0.65793097,0.021306694,0.7527765,0.0,-0.7468244,-0.11009297,0.65584505,0.0,0.9034187,0.44447768,0.15385726,1.0
8165166995210,0.20085704,-0.97051084,-0.13328597,0.0,0.6410068,0.02731949,0.76704895,0.0,-0.740788,-0.23950449,0.6275913,0.0,0.8833787,0.42739427,0.1626477,1.0
8165168995247,0.24843049,-0.95174134,-0.18019575,0.0,0.6646768,0.032173753,0.74643785,0.0,-0.7046183,-0.30520982,0.6405934,0.0,0.8648495,0.4208176,0.17398226,1.0
8165170995285,0.27781826,-0.9394995,-0.2003935,0.0,0.6459514,0.028298259,0.76285374,0.0,-0.71103,-0.34137917,0.61473286,0.0,0.82160634,0.41401425,0.19010055,1.0
8165172995324,0.29163688,-0.9368636,-0.1929627,0.0,0.6284595,0.03559172,0.7770277,0.0,-0.72110105,-0.3478792,0.59916055,0.0,0.7590237,0.4119682,0.19936055,1.0
8165174995361,0.3051309,-0.932643,-0.1925407,0.0,0.61748475,0.039842665,0.7855729,0.0,-0.7249879,-0.35859343,0.58805025,0.0,0.6825401,0.41909206,0.20578729,1.0
8165176995400,0.31753844,-0.93094456,-0.18031022,0.0,0.5901215,0.045166135,0.80605024,0.0,-0.742244,-0.36235696,0.5637122,0.0,0.60861653,0.41119605,0.21487346,1.0
8165178995436,0.32001507,-0.93469554,-0.15470803,0.0,0.5278941,0.040320218,0.8483525,0.0,-0.7867135,-0.35315496,0.50632334,0.0,0.54024655,0.4132305,0.23268908,1.0
8165180995475,0.33624572,-0.9329647,-0.12851459,0.0,0.4366022,0.033513546,0.8990305,0.0,-0.8344565,-0.35840505,0.41860294,0.0,0.46566367,0.40069872,0.27166933,1.0
8165182995514,0.37316036,-0.9198169,-0.12119526,0.0,0.36129564,0.023753822,0.93214875,0.0,-0.8545273,-0.39162832,0.3411898,0.0,0.38784224,0.3973168,0.34041205,1.0
8165184995550,0.3879022,-0.9157847,-0.1042597,0.0,0.31118438,0.023648143,0.95005524,0.0,-0.86758065,-0.4009725,0.29415113,0.0,0.31025195,0.40685424,0.421439,1.0
8165186995588,0.39636528,-0.9129684,-0.096866935,0.0,0.27130902,0.015680969,0.9623645,0.0,-0.8770895,-0.40772873,0.25391203,0.0,0.23482522,0.4073462,0.48464766,1.0
8165188995626,0.40947336,-0.90774274,-0.0912936,0.0,0.25388098,0.017261744,0.9670813,0.0,-0.8762853,-0.4191717,0.23752695,0.0,0.16082893,0.40214038,0.5328065,1.0
8165190995664,0.3601488,-0.9296316,-0.07796076,0.0,0.25796247,0.018929243,0.96596944,0.0,-0.89652,-0.3680036,0.24662745,0.0,0.08825636,0.40276325,0.5677435,1.0
